measurement_id,peak_relint_tic,formula_string,C,H,N,O,S,formula_mass_nominal,timepoint
21677,2.82635627515398e-05,C37 H74 O2,37,74,0,2,0,551,0
21677,0.0004855642852098,C15 H18 O8,15,18,0,8,0,326,0
21677,4.35036500856871e-05,C32 H25 N1 O19 34S1,32,25,1,19,0,761,0
21677,4.35036500856871e-05,C31 H23 N1 O22,31,23,1,22,0,761,0
21677,3.54738400985507e-05,C17 H14 N2 O20,17,14,2,20,0,566,0
21677,4.17176826992869e-05,C11 13C1 H16 O8,11,16,0,8,0,289,0
21677,3.90613706428944e-05,C32 H27 N1 O21 S1,32,27,1,21,1,793,0
21677,1.79763906058743e-05,C12 13C1 H12 O12,12,12,0,12,0,361,0
21677,2.91681175010462e-05,C19 13C1 H10 O16,19,10,0,16,0,507,0
21677,6.98826399275212e-05,C25 13C1 H28 O17,25,28,0,17,0,613,0
21677,5.65110266421318e-05,C22 H16 N2 O21,22,16,2,21,0,644,0
21677,0.0005076977035661,C24 H14 O15,24,14,0,15,0,542,0
21677,7.25273809276075e-05,C31 H24 O24,31,24,0,24,0,780,0
21677,0.0001787129522924,C18 H17 N1 O12,18,17,1,12,0,439,0
21677,6.06494400845342e-05,C26 H21 N1 O9 S1 34S1,26,21,1,9,1,557,0
21677,3.25715173232991e-05,C30 H18 O18 S1,30,18,0,18,1,698,0
21677,0.0001217295246994,C18 13C1 H20 O15,18,20,0,15,0,489,0
21677,0.0001251771963892,C16 H8 O12,16,8,0,12,0,392,0
21677,8.76849615993971e-05,C10 H8 O6,10,8,0,6,0,224,0
21677,2.99433782735653e-05,C42 H72 N2 O5,42,72,2,5,0,685,0
21677,3.41315975670251e-05,C10 H4 O7,10,4,0,7,0,236,0
21677,0.0001680046943151,C25 H20 O13,25,20,0,13,0,528,0
21677,4.19752644744522e-05,C33 H29 N1 O20 S1,33,29,1,20,1,791,0
21677,9.89576858887128e-05,C23 H15 N1 O13,23,15,1,13,0,513,0
21677,0.0002531913139312,C22 H26 O16,22,26,0,16,0,546,0
21677,7.19156242115898e-05,C15 H18 N2 O9 S1 34S1,15,18,2,9,1,436,0
21677,7.12661357902256e-05,C20 H18 N2 O16 S1,20,18,2,16,1,574,0
21677,4.51467400811754e-05,C25 H13 N1 O16,25,13,1,16,0,583,0
21677,9.14822804254673e-05,C30 13C1 H24 O22,30,24,0,22,0,749,0
21677,5.72691823748938e-05,C18 H11 N1 O10,18,11,1,10,0,401,0
21677,0.0008987581533863,C19 H12 O14,19,12,0,14,0,464,0
21677,4.00479289653538e-05,C29 H21 N1 O26,29,21,1,26,0,799,0
21677,5.02556129850893e-05,C31 H32 O23,31,32,0,23,0,772,0
21677,1.53281279799558e-05,C9 H14 O7 S1,9,14,0,7,1,266,0
21677,3.22022497003082e-05,C11 13C1 H12 O10,11,12,0,10,0,317,0
21677,0.0001172872452566,C21 H12 O17,21,12,0,17,0,536,0
21677,5.66669843575639e-05,C30 H14 O21,30,14,0,21,0,710,0
21677,0.0003710762294005,C20 H12 O12,20,12,0,12,0,444,0
21677,7.24670101990531e-05,C26 H19 N1 O18,26,19,1,18,0,633,0
21677,2.40637724017738e-05,C12 H7 N1 O8,12,7,1,8,0,293,0
21677,0.0002683705274474,C25 13C1 H20 O17,25,20,0,17,0,605,0
21677,0.0001088982294345,C12 13C1 H16 O10,12,16,0,10,0,333,0
21677,2.71265806970991e-05,C14 13C1 H20 O11,14,20,0,11,0,377,0
21677,0.0008087388569495,C13 H12 O10,13,12,0,10,0,328,0
21677,3.23521703428849e-05,C10 H8 O11 S1,10,8,0,11,1,336,0
21677,9.59557514113465e-05,C25 H23 N1 O16,25,23,1,16,0,593,0
21677,5.32942729889929e-05,C34 H24 O20 S1,34,24,0,20,1,784,0
21677,0.0001222109812596,C26 H30 O18,26,30,0,18,0,630,0
21677,4.93118172620226e-05,C28 H26 N2 O26 S1,28,26,2,26,1,838,0
21677,1.81082000298847e-05,C13 H12 O9 S1,13,12,0,9,1,344,0
21677,0.0006438653910887,C13 H8 O10,13,8,0,10,0,324,0
21677,0.0003368978445188,C14 H12 O12,14,12,0,12,0,372,0
21677,4.51140392698751e-05,C17 H15 N1 O18,17,15,1,18,0,521,0
21677,0.0001147949403461,C23 H19 N1 O13,23,19,1,13,0,517,0
21677,3.92027387655925e-05,C25 H20 N2 O19 S1,25,20,2,19,1,684,0
21677,0.0001278606752735,C23 H21 N1 O14,23,21,1,14,0,535,0
21677,0.0001251429863097,C36 H32 O24,36,32,0,24,0,848,0
21677,4.31313639262685e-05,C23 H8 N2 O14,23,8,2,14,0,536,0
21677,0.0009348040061379,C17 H14 O10,17,14,0,10,0,378,0
21677,6.04788927763681e-05,C18 H20 O19 S1,18,20,0,19,1,572,0
21677,0.0001796980013467,C24 H19 N1 O15,24,19,1,15,0,561,0
21677,7.86343832102871e-05,C14 H14 O13,14,14,0,13,0,390,0
21677,6.09281516146936e-05,C31 H32 N2 O26 S1,31,32,2,26,1,880,0
21677,4.89163889899915e-05,C24 H20 N2 O22 34S1,24,20,2,22,0,722,0
21677,0.0023338911125809,C16 H18 O11,16,18,0,11,0,386,0
21677,0.0001978957512906,C22 13C1 H14 O15,22,14,0,15,0,531,0
21677,0.0001629702786431,C22 H15 N1 O14,22,15,1,14,0,517,0
21677,1.95565944257851e-05,C17 H18 O9 S1,17,18,0,9,1,398,0
21677,3.86080870893319e-05,C24 H17 N1 O13 S1,24,17,1,13,1,559,0
21677,4.63606948145229e-05,C20 H19 N1 O19 S1,20,19,1,19,1,609,0
21677,0.0001186626916888,C21 H20 O18,21,20,0,18,0,560,0
21677,5.3593108095337e-05,C26 13C1 H16 O20,26,16,0,20,0,661,0
21677,0.0006801190197644,C13 H10 O9,13,10,0,9,0,310,0
21677,7.47651225993563e-05,C19 H15 N1 O10,19,15,1,10,0,417,0
21677,6.90007242012227e-05,C22 H16 O19,22,16,0,19,0,584,0
21677,8.46221533040718e-05,C27 13C1 H18 O20,27,18,0,20,0,675,0
21677,4.58525745158569e-05,C17 H13 N1 O13,17,13,1,13,0,439,0
21677,2.73700759689351e-05,C22 13C1 H28 O14,22,28,0,14,0,529,0
21677,0.0018610273193907,C22 H16 O15,22,16,0,15,0,520,0
21677,0.0002184806604594,C11 H8 O7,11,8,0,7,0,252,0
21677,0.0001484953902934,C17 13C1 H20 O14,17,20,0,14,0,461,0
21677,4.19023165107823e-05,C26 H30 O14,26,30,0,14,0,566,0
21677,5.3267609250548e-05,C33 13C1 H28 O23,33,28,0,23,0,805,0
21677,8.77413076127145e-05,C26 H14 N2 O16,26,14,2,16,0,610,0
21677,3.34725504469731e-05,C19 H19 N1 O14 S1 34S1,19,19,1,14,1,551,0
21677,0.0007673386236645,C14 H18 O10,14,18,0,10,0,346,0
21677,3.74444412964464e-05,C47 H77 N1 O5 S1,47,77,1,5,1,768,0
21677,5.04442715118218e-05,C10 13C1 H8 O9,10,8,0,9,0,285,0
21677,3.74711050348912e-05,C46 H75 N1,46,75,1,0,0,642,0
21677,3.83505053141666e-05,C28 H23 N1 O25,28,23,1,25,0,773,0
21677,6.68464953706408e-05,C24 13C1 H14 O18,24,14,0,18,0,603,0
21677,5.79272233161365e-05,C23 H22 O12 S1,23,22,0,12,1,522,0
21677,0.0001230757919461,C29 H26 O16,29,26,0,16,0,630,0
21677,5.86124310852287e-05,C17 H11 N1 O12,17,11,1,12,0,421,0
21677,3.82906376750169e-05,C43 13C1 H74 O1,43,74,0,1,0,620,0
21677,2.16263042363909e-05,C11 H10 O2,11,10,0,2,0,174,0
21677,0.0001323628223554,C15 H13 N1 O9,15,13,1,9,0,351,0
21677,0.0003637738866924,C21 13C1 H16 O15,21,16,0,15,0,521,0
21677,2.14034356301444e-05,C10 13C1 H8 O7,10,8,0,7,0,253,0
21677,0.0001416277168309,C16 H15 N1 O11,16,15,1,11,0,397,0
21677,0.0001841005367265,C27 13C1 H20 O18,27,20,0,18,0,645,0
21677,5.91567738210273e-05,C21 13C1 H20 O12,21,20,0,12,0,477,0
21677,0.0003417053668694,C27 H18 O20,27,18,0,20,0,662,0
21677,7.71764301156989e-05,C35 H32 O22,35,32,0,22,0,804,0
21677,0.0001383475739128,C31 H30 O19,31,30,0,19,0,706,0
21677,0.0001851535028504,C18 H24 O12,18,24,0,12,0,432,0
21677,7.18059507213827e-05,C25 H24 O14 S1,25,24,0,14,1,580,0
21677,7.80412408022404e-05,C9 H16 N2 O9 S1 34S1,9,16,2,9,1,362,0
21677,0.0009677281891338,C19 H22 O13,19,22,0,13,0,458,0
21677,0.0011524092910333,C26 H20 O18,26,20,0,18,0,620,0
21677,0.0024629974372203,C15 H16 O10,15,16,0,10,0,356,0
21677,3.02900068733483e-05,C33 H68 N2 O1,33,68,2,1,0,509,0
21677,3.70419697727505e-05,C26 H16 O12 S1 34S1,26,16,0,12,1,586,0
21677,4.27761828066069e-05,C35 H34 O21,35,34,0,21,0,790,0
21677,0.0001235909554965,C22 H20 N2 O22 S1,22,20,2,22,1,696,0
21677,0.0001235909554965,C30 H16 O20,30,16,0,20,0,696,0
21677,6.02565272595261e-05,C23 H25 N1 O21 S1,23,25,1,21,1,683,0
21677,0.0005277895851184,C23 H22 O18,23,22,0,18,0,586,0
21677,0.0001930902412977,C23 H18 O19,23,18,0,19,0,598,0
21677,3.06255675062297e-05,C23 H14 O16 S1,23,14,0,16,1,578,0
21677,3.94266135506483e-05,C26 H18 N2 O15 S1 34S1,26,18,2,15,1,664,0
21677,9.02265692715363e-05,C26 H23 N1 O16,26,23,1,16,0,605,0
21677,6.60259565517059e-05,C34 H32 N2 O30,34,32,2,30,0,948,0
21677,9.13263227100352e-05,C24 H23 N1 O16,24,23,1,16,0,581,0
21677,0.0001158323106984,C22 13C1 H20 O13,22,20,0,13,0,505,0
21677,6.62800167010389e-05,C25 H26 O13,25,26,0,13,0,534,0
21677,0.0002789238338881,C13 H18 O9,13,18,0,9,0,318,0
21677,0.0003091901955594,C14 H16 O12,14,16,0,12,0,376,0
21677,4.5737367042199e-05,C21 H28 O14,21,28,0,14,0,504,0
21677,8.97199582410842e-05,C31 H30 O18,31,30,0,18,0,690,0
21677,0.0009405457655128,C21 H22 O13,21,22,0,13,0,482,0
21677,0.0003262278213362,C15 H10 O9,15,10,0,9,0,334,0
21677,2.7134630127573e-05,C35 H66 N2 O2,35,66,2,2,0,547,0
21677,0.0002398639725134,C25 H20 O20,25,20,0,20,0,640,0
21677,2.67598285211313e-05,C24 H9 N1 O17,24,9,1,17,0,583,0
21677,1.9213990541239e-05,C19 H17 N1 O9,19,17,1,9,0,403,0
21677,6.10614703069178e-05,C17 H12 O3 S1,17,12,0,3,1,296,0
21677,5.71730922986115e-05,C20 H13 N1 O15,20,13,1,15,0,507,0
21677,3.39766460304022e-05,C27 H13 N1 O18,27,13,1,18,0,639,0
21677,7.20725881058312e-05,C22 H21 N1 O18 34S1,22,21,1,18,0,621,0
21677,4.43126178483158e-05,C44 H82 O5 S1,44,82,0,5,1,723,0
21677,5.37193835358966e-05,C29 H25 N1 O18,29,25,1,18,0,675,0
21677,0.0002785123067551,C20 H10 O14,20,10,0,14,0,474,0
21677,8.04907831133341e-05,C25 H23 N1 O17,25,23,1,17,0,609,0
21677,2.9045363686319e-05,C36 H75 N1 O9,36,75,1,9,0,666,0
21677,0.0004489967287456,C31 H22 O20,31,22,0,20,0,714,0
21677,0.0006813666814878,C24 H14 O16,24,14,0,16,0,558,0
21677,6.80503883158959e-05,C26 13C1 H22 N2 O17 S1,26,22,2,17,1,679,0
21677,0.0004075783842421,C22 13C1 H20 O16,22,20,0,16,0,553,0
21677,5.63817326651445e-05,C17 H10 O3 S1,17,10,0,3,1,294,0
21677,0.0001220801780144,C28 H24 O22,28,24,0,22,0,712,0
21677,8.28804577852781e-05,C30 13C1 H28 O21,30,28,0,21,0,737,0
21677,4.39116555928338e-05,C25 H14 N2 O13 34S1,25,14,2,13,0,584,0
21677,0.0004249555953671,C24 H20 O19,24,20,0,19,0,612,0
21677,3.6783381818776e-05,C31 H22 O15 S1 34S1,31,22,0,15,1,700,0
21677,3.6783381818776e-05,C30 H20 O18 S1,30,20,0,18,1,700,0
21677,0.0002600962160096,C14 H16 O7,14,16,0,7,0,296,0
21677,0.0001115459889711,C12 13C1 H16 O8,12,16,0,8,0,301,0
21677,0.0004929038565338,C31 H24 O20,31,24,0,20,0,716,0
21677,6.75538390735362e-05,C22 H15 N1 O16,22,15,1,16,0,549,0
21677,3.39132567654201e-05,C41 H72 O2,41,72,0,2,0,597,0
21677,4.20829256070408e-05,C24 H22 N2 O20 34S1,24,22,2,20,0,692,0
21677,4.20829256070408e-05,C27 H20 N2 O18 S1,27,20,2,18,1,692,0
21677,1.95198688992479e-05,C9 H6 O3,9,6,0,3,0,162,0
21677,4.88369008640615e-05,C31 13C1 H30 O20,31,30,0,20,0,735,0
21677,5.71650428681375e-05,C28 H34 N2 O23 S1,28,34,2,23,1,798,0
21677,5.71650428681375e-05,C36 H30 O21,36,30,0,21,0,798,0
21677,0.0002996003053285,C28 H22 O16,28,22,0,16,0,614,0
21677,3.22218701870883e-05,C21 H14 N2 O20 S1,21,14,2,20,1,646,0
21677,4.35579837413861e-05,C33 13C1 H28 O21,33,28,0,21,0,773,0
21677,0.0001221556414251,C25 H24 N2 O23 S1,25,24,2,23,1,752,0
21677,0.0001221556414251,C33 H20 O21,33,20,0,21,0,752,0
21677,3.75299664952317e-05,C13 H15 N1 O7,13,15,1,7,0,297,0
21677,5.23132486499843e-05,C16 13C1 H12 O14,16,12,0,14,0,441,0
21677,0.0001370309889409,C29 H24 O16,29,24,0,16,0,628,0
21677,0.0001027700973969,C18 13C1 H14 O11,18,14,0,11,0,419,0
21677,0.0001189081993183,C20 H18 O10,20,18,0,10,0,418,0
21677,4.83992130820423e-05,C22 H21 N1 O20 S1,22,21,1,20,1,651,0
21677,3.56499213901676e-05,C14 H9 N1 O8,14,9,1,8,0,319,0
21677,8.76155352615596e-05,C19 H14 O17,19,14,0,17,0,514,0
21677,0.000267433774976,C13 13C1 H14 O10,13,14,0,10,0,343,0
21677,4.46210116533477e-05,C15 H19 N1 O9,15,19,1,9,0,357,0
21677,3.41094616332218e-05,C40 H78 N2 O6,40,78,2,6,0,683,0
21677,7.47600917053101e-05,C21 H13 N1 O12,21,13,1,12,0,471,0
21677,8.95453862176811e-05,C15 H11 N1 O9,15,11,1,9,0,349,0
21677,0.0009125256980331,C13 H10 O10,13,10,0,10,0,326,0
21677,4.60301650756877e-05,C18 13C1 H16 O10,18,16,0,10,0,405,0
21677,0.0001475893262756,C18 13C1 H18 O11,18,18,0,11,0,423,0
21677,6.61150033763236e-05,C25 H15 N1 O15,25,15,1,15,0,569,0
21677,2.56464916687077e-05,C18 H13 N1 O11 S1,18,13,1,11,1,451,0
21677,9.95241645583146e-05,C26 13C1 H16 O18,26,16,0,18,0,629,0
21677,3.03820722343938e-05,C26 H17 N1 O19 S1,26,17,1,19,1,679,0
21677,4.08528720127455e-05,C35 H23 N1 O20,35,23,1,20,0,777,0
21677,2.83817887616255e-05,C15 H9 N1 O8,15,9,1,8,0,331,0
21677,0.0001103818400888,C20 13C1 H18 O17,20,18,0,17,0,543,0
21677,6.53216313852382e-05,C31 H22 N2 O19,31,22,2,19,0,726,0
21677,3.26877309757663e-05,C14 H9 N1 O10,14,9,1,10,0,351,0
21677,3.26650919525584e-05,C20 H18 N2 O11,20,18,2,11,0,462,0
21677,0.0003605938585658,C15 H16 O13,15,16,0,13,0,404,0
21677,0.0011710376855076,C23 H22 O15,23,22,0,15,0,538,0
21677,6.1070525916201e-05,C28 H25 N1 O20 S1,28,25,1,20,1,727,0
21677,2.44129164485799e-05,C15 H17 N1 O13 S1 34S1,15,17,1,13,1,485,0
21677,9.10833305276038e-05,C25 H17 N1 O14,25,17,1,14,0,555,0
21677,4.59632541848733e-05,C11 H14 O13 S1,11,14,0,13,1,386,0
21677,7.9769855996514e-05,C23 H21 N1 O13,23,21,1,13,0,519,0
21677,4.6155434337438e-05,C17 H24 O12,17,24,0,12,0,420,0
21677,0.0001069854835182,C20 H14 O11 S1,20,14,0,11,1,462,0
21677,6.56290190114609e-05,C24 H30 N2 O20 S1,24,30,2,20,1,698,0
21677,6.56290190114609e-05,C32 H26 O18,32,26,0,18,0,698,0
21677,0.0002555769638879,C17 13C1 H16 O11,17,16,0,11,0,409,0
21677,1.9482640283306e-05,C12 13C1 H8 O11,12,8,0,11,0,341,0
21677,4.24989805446614e-05,C31 13C1 H26 O24,31,26,0,24,0,795,0
21677,0.0001007235296989,C16 H10 O14,16,10,0,14,0,426,0
21677,8.19351527939975e-05,C18 H16 O17 S1,18,16,0,17,1,536,0
21677,0.0001396213962853,C25 H21 N1 O16,25,21,1,16,0,591,0
21677,4.6506087652458e-05,C25 H10 N2 O15,25,10,2,15,0,578,0
21677,0.0001229988192672,C15 13C1 H12 O10,15,12,0,10,0,365,0
21677,2.25006736216201e-05,C13 H8 O6,13,8,0,6,0,260,0
21677,4.25598543626204e-05,C18 13C1 H10 O14,18,10,0,14,0,463,0
21677,2.43198449087253e-05,C17 H9 N1 O12,17,9,1,12,0,419,0
21677,6.90454991582339e-05,C28 13C1 H28 O19,28,28,0,19,0,681,0
21677,0.000209761617988,C15 13C1 H14 O10,15,14,0,10,0,367,0
21677,0.0002077241058992,C13 H12 O7,13,12,0,7,0,280,0
21677,6.55520463325541e-05,C27 H12 O19,27,12,0,19,0,640,0
21677,9.43705166973895e-05,C37 H30 O26,37,30,0,26,0,890,0
21677,3.68920491301738e-05,C24 H24 N2 O15,24,24,2,15,0,580,0
21677,6.76132036232813e-05,C9 H14 O7,9,14,0,7,0,234,0
21677,6.51621520439737e-05,C28 H32 O18,28,32,0,18,0,656,0
21677,0.0012819694023157,C25 H18 O17,25,18,0,17,0,590,0
21677,0.0001558993570611,C24 H19 N1 O14,24,19,1,14,0,545,0
21677,0.0002331537660346,C20 13C1 H14 O15,20,14,0,15,0,507,0
21677,3.34328063840082e-05,C42 H78 N2 O6,42,78,2,6,0,707,0
21677,0.0002069091010638,C7 H6 O5,7,6,0,5,0,170,0
21677,5.08844747408641e-05,C15 H20 O7,15,20,0,7,0,312,0
21677,1.69837952105595e-05,C16 H11 N1 O6 S1,16,11,1,6,1,345,0
21677,3.55306892012727e-05,C13 H12 O6,13,12,0,6,0,264,0
21677,5.44679805699708e-05,C32 H20 N2 O19,32,20,2,19,0,736,0
21677,5.32193126677045e-05,C26 H22 N2 O23 S1,26,22,2,23,1,762,0
21677,5.3679136383527e-05,C21 H28 O13,21,28,0,13,0,488,0
21677,1.870989495781e-05,C6 H6 O5,6,6,0,5,0,158,0
21677,0.0003454206821225,C22 H26 O15,22,26,0,15,0,530,0
21677,0.0001411588375058,C25 H12 O16,25,12,0,16,0,568,0
21677,3.42769904049602e-05,C31 H19 N1 O19 S1,31,19,1,19,1,741,0
21677,3.14290012854075e-05,C42 H76 O4 S1,42,76,0,4,1,677,0
21677,3.41230450471465e-05,C39 H77 N1 O9,39,77,1,9,0,704,0
21677,0.0016672745093471,C20 H20 O14,20,20,0,14,0,484,0
21677,4.32224231085047e-05,C24 H23 N1 O18,24,23,1,18,0,613,0
21677,8.4641773790852e-05,C36 H32 O23,36,32,0,23,0,832,0
21677,0.0003526143575192,C28 H26 O17,28,26,0,17,0,634,0
21677,2.92194326203174e-05,C19 H17 N1 O20 S1,19,17,1,20,1,611,0
21677,9.67692469786167e-05,C22 H17 N1 O12,22,17,1,12,0,487,0
21677,0.0001076656603932,C20 H16 O10,20,16,0,10,0,416,0
21677,3.03342787409549e-05,C26 H32 O15,26,32,0,15,0,584,0
21677,3.82252360524163e-05,C30 H18 O21 34S1,30,18,0,21,0,748,0
21677,0.0012429437510205,C13 H16 O9,13,16,0,9,0,316,0
21677,0.000110341089847,C24 13C1 H20 O20,24,20,0,20,0,641,0
21677,3.37376785632078e-05,C22 H15 N1 O16 S1,22,15,1,16,1,581,0
21677,0.0001130582757213,C24 H12 O9 S1,24,12,0,9,1,476,0
21677,0.0002236951821383,C14 13C1 H16 O9,14,16,0,9,0,341,0
21677,3.54864173336662e-05,C23 13C1 H14 O19,23,14,0,19,0,607,0
21677,8.96278928800387e-05,C27 13C1 H26 O21,27,26,0,21,0,699,0
21677,0.000130186457591,C22 H15 N1 O15,22,15,1,15,0,533,0
21677,0.0001558113164153,C29 H16 O18,29,16,0,18,0,652,0
21677,5.19137956627162e-05,C22 H20 N2 O13,22,20,2,13,0,520,0
21677,4.16105246561029e-05,C23 H30 O13,23,30,0,13,0,514,0
21677,0.0003212391868,C27 H32 O14 S1,27,32,0,14,1,612,0
21677,5.78618216935359e-05,C21 H17 N1 O11,21,17,1,11,0,459,0
21677,0.000435774029924,C26 H26 O19,26,26,0,19,0,642,0
21677,2.88385939410202e-05,C18 H22 O8,18,22,0,8,0,366,0
21677,7.92743129329635e-05,C29 13C1 H24 O18,29,24,0,18,0,673,0
21677,0.0002874129645016,C19 H10 O14,19,10,0,14,0,462,0
21677,3.42498235771107e-05,C40 H73 N1 O1 S1,40,73,1,1,1,616,0
21677,0.0001409294287373,C21 13C1 H24 N2 O22 S1,21,24,2,22,1,701,0
21677,0.0001409294287373,C29 13C1 H20 O20,29,20,0,20,0,701,0
21677,0.0008315781097404,C14 H12 O9,14,12,0,9,0,324,0
21677,7.36829772900191e-05,C17 H13 N1 O9,17,13,1,9,0,375,0
21677,0.0003752971495052,C17 13C1 H14 O12,17,14,0,12,0,423,0
21677,2.91550371765261e-05,C44 H74 O1,44,74,0,1,0,619,0
21677,8.47901851652148e-05,C30 13C1 H22 O22,30,22,0,22,0,747,0
21677,0.0003536195301496,C32 H24 O22,32,24,0,22,0,760,0
21677,8.34242974316721e-05,C28 H14 O20,28,14,0,20,0,670,0
21677,5.0606769389514e-05,C30 H28 N2 O26 S1,30,28,2,26,1,864,0
21677,4.93993548184265e-05,C28 13C1 H16 O20,28,16,0,20,0,685,0
21677,0.0003078786414816,C31 H26 O19,31,26,0,19,0,702,0
21677,0.0002346424075828,C29 H28 O21,29,28,0,21,0,712,0
21677,3.96298616701147e-05,C47 H75 N1 O4,47,75,1,4,0,718,0
21677,0.0010858626369479,C16 H16 O13,16,16,0,13,0,416,0
21677,0.0004374286909758,C21 13C1 H18 O15,21,18,0,15,0,523,0
21677,0.0003244584559002,C29 H24 O17,29,24,0,17,0,644,0
21677,6.81293733524213e-05,C20 13C1 H14 O17,20,14,0,17,0,539,0
21677,4.11637812648005e-05,C32 H30 N2 O23,32,30,2,23,0,810,0
21677,0.0011393023027748,C15 H14 O9,15,14,0,9,0,338,0
21677,0.0009622777185242,C24 H22 O15,24,22,0,15,0,550,0
21677,4.6592115940648e-05,C28 H12 N2 O15,28,12,2,15,0,616,0
21677,3.48917656574056e-05,C41 H74 N2 O6,41,74,2,6,0,691,0
21677,0.0001338212785394,C11 H16 O7,11,16,0,7,0,260,0
21677,1.98700191248632e-05,C16 H20 N2 O9,16,20,2,9,0,384,0
21677,0.0001393693484936,C19 H19 N1 O13,19,19,1,13,0,469,0
21677,5.577903155841e-05,C26 H23 N1 O19 S1,26,23,1,19,1,685,0
21677,3.29815351880642e-05,C22 H11 N1 O15,22,11,1,15,0,529,0
21677,0.0003733119587146,C21 H24 O12,21,24,0,12,0,468,0
21677,8.27974480335158e-05,C25 H30 O16,25,30,0,16,0,586,0
21677,3.02734049229959e-05,C22 H13 N1 O16,22,13,1,16,0,547,0
21677,0.0001863830533553,C22 H22 N2 O23 S1,22,22,2,23,1,714,0
21677,0.0001863830533553,C30 H18 O21,30,18,0,21,0,714,0
21677,8.31375364710388e-05,C19 H22 O16,19,22,0,16,0,506,0
21677,0.0002142511878348,C19 13C1 H22 O14,19,22,0,14,0,487,0
21677,0.0001112637558151,C22 H18 N2 O19,22,18,2,19,0,614,0
21677,0.0004288857297959,C26 H22 O20,26,22,0,20,0,654,0
21677,8.11583827532646e-05,C34 H20 O23,34,20,0,23,0,796,0
21677,7.75934912321287e-05,C21 H14 O11 S1,21,14,0,11,1,474,0
21677,0.0013190385389163,C24 H22 O16,24,22,0,16,0,566,0
21677,0.0006365570113078,C18 H20 O10,18,20,0,10,0,396,0
21677,3.2564977161039e-05,C23 13C1 H22 O13,23,22,0,13,0,519,0
21677,3.69468858752774e-05,C43 H80 N2 O6 S1,43,80,2,6,1,753,0
21677,0.0002774673900617,C24 H18 O13,24,18,0,13,0,514,0
21677,0.0003290974433002,C15 13C1 H14 O11,15,14,0,11,0,383,0
21677,7.31190140674403e-05,C30 13C1 H20 O20,30,20,0,20,0,713,0
21677,3.84888549004371e-05,C16 13C1 H12 O15,16,12,0,15,0,457,0
21677,0.0002766000639281,C30 H28 O19,30,28,0,19,0,692,0
21677,2.47333843993228e-05,C22 13C1 H22 O12,22,22,0,12,0,491,0
21677,2.97104478792263e-05,C36 H72 N2 S1,36,72,2,0,1,565,0
21677,4.24220078657546e-05,C44 H80 O5 S1,44,80,0,5,1,721,0
21677,0.0009477691231844,C7 H4 O7,7,4,0,7,0,200,0
21677,0.0001532611562233,C17 H13 N1 O10,17,13,1,10,0,391,0
21677,0.0005520817601098,C12 H8 O10,12,8,0,10,0,312,0
21677,0.0001517418262214,C23 H28 O15,23,28,0,15,0,544,0
21677,4.32199076614816e-05,C34 H27 N1 O23,34,27,1,23,0,817,0
21677,4.60090353206937e-05,C28 H19 N1 O21,28,19,1,21,0,705,0
21677,0.0001201664259192,C9 H10 O8,9,10,0,8,0,246,0
21677,5.42129142418286e-05,C33 H24 O18,33,24,0,18,0,708,0
21677,0.0001350468043291,C25 H21 N1 O15,25,21,1,15,0,575,0
21677,0.0002520799894364,C30 H18 O20,30,18,0,20,0,698,0
21677,5.04296819190878e-05,C13 H14 O14 S1,13,14,0,14,1,426,0
21677,0.0001198157726042,C9 H8 O8,9,8,0,8,0,244,0
21677,0.000136959047156,C34 H28 O20,34,28,0,20,0,756,0
21677,1.95319430449587e-05,C13 H9 N1 O7,13,9,1,7,0,291,0
21677,3.77211404689873e-05,C18 H16 O17 34S1,18,16,0,17,0,538,0
21677,0.0003168623089798,C30 H20 O21,30,20,0,21,0,716,0
21677,2.97989916144394e-05,C7 H6 O6 S1,7,6,0,6,1,218,0
21677,2.62310815568759e-05,C12 H9 N1 O7,12,9,1,7,0,279,0
21677,2.47736315516923e-05,C16 13C1 H11 N1 O13 S1,16,11,1,13,1,470,0
21677,3.74771421077467e-05,C35 H74 N2,35,74,2,0,0,523,0
21677,1.94127108560638e-05,C16 H14 N2 O8,16,14,2,8,0,362,0
21677,0.0002746143700481,C33 H28 O21,33,28,0,21,0,760,0
21677,0.0002665292202264,C32 H28 O20,32,28,0,20,0,732,0
21677,6.447241647024e-05,C36 H32 O22,36,32,0,22,0,816,0
21677,0.002067316614308,C18 H18 O13,18,18,0,13,0,442,0
21677,4.98994256866185e-05,C21 13C1 H16 N2 O19,21,16,2,19,0,613,0
21677,4.98994256866185e-05,C23 H19 N1 O17 S1,23,19,1,17,1,613,0
21677,7.43470553041172e-05,C29 H24 N2 O11 S1,29,24,2,11,1,608,0
21677,5.24782619746996e-05,C13 H15 N1 O9,13,15,1,9,0,329,0
21677,0.0006543477619233,C18 H16 O10,18,16,0,10,0,392,0
21677,0.0002502698737585,C25 H28 O16,25,28,0,16,0,584,0
21677,6.77606088188349e-05,C22 H20 N2 O23 S1,22,20,2,23,1,712,0
21677,6.77606088188349e-05,C30 H16 O21,30,16,0,21,0,712,0
21677,6.35537752174043e-05,C13 H14 O13 S1,13,14,0,13,1,410,0
21677,9.41255121573397e-05,C29 H20 N2 O17,29,20,2,17,0,668,0
21677,0.0003660528816954,C19 H14 O16,19,14,0,16,0,498,0
