mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C17 H14 O4,0.000219176,3,1.013,C17 H14 O5,0.000324319,4,0.999,O1,0
C17 H14 O3,8.35e-05,3,1.004,C17 H14 O5,0.000324319,4,0.999,O2,0
C17 H16 O4,0.00018804,3,1.019,C17 H14 O5,0.000324319,4,0.999,-H2 O1,0
C17 H15 N1 O4,3.18e-05,3,1.23,C17 H14 O5,0.000324319,4,0.999,-H1 O1 -N1,0
C18 H16 O4,0.000127215,3,1.063,C17 H14 O5,0.000324319,4,0.999,-C1 -H2 O1,0
C29 H28 O12,6.61e-05,3,1.059,C29 H26 O11,4.14e-05,4,0.809,-H2 -O1,0
C30 H26 O12,5.61e-05,3,0.583,C29 H26 O11,4.14e-05,4,0.809,-C1 -O1,0
C30 H26 O13,4.97e-05,3,0.986,C29 H26 O11,4.14e-05,4,0.809,-C1 -O2,0
C30 H26 O11,3.11e-05,3,0.0,C29 H26 O11,4.14e-05,4,0.809,-C1,0
C30 H28 O11,3.39e-05,3,1.36,C29 H26 O11,4.14e-05,4,0.809,-C1 -H2,0
C29 H30 O9,2.92e-05,3,1.123,C29 H26 O11,4.14e-05,4,0.809,-H4 O2,0
C29 H28 O10,4.57e-05,3,1.055,C29 H26 O11,4.14e-05,4,0.809,-H2 O1,0
C29 H26 O10,4.17e-05,3,0.986,C29 H26 O11,4.14e-05,4,0.809,O1,0
C21 H19 N1 O10,5.33e-05,3,0.977,C17 H15 N1 O9,0.000110668,4,0.99,-C4 -H4 -O1,0
C19 H17 N1 O9,8.98e-05,3,1.052,C17 H15 N1 O9,0.000110668,4,0.99,-C2 -H2,0
C18 H15 N1 O10,8.12e-05,3,0.813,C17 H15 N1 O9,0.000110668,4,0.99,-C1 -O1,0
C17 H14 O10,0.000663247,3,0.89,C17 H15 N1 O9,0.000110668,4,0.99,H1 -O1 N1,0
C18 H15 N1 O11,3.39e-05,3,1.319,C17 H15 N1 O9,0.000110668,4,0.99,-C1 -O2,0
C19 H19 N1 O10,8.25e-05,3,0.879,C17 H15 N1 O9,0.000110668,4,0.99,-C2 -H4 -O1,0
C18 H17 N1 O9,0.00011342,3,0.958,C17 H15 N1 O9,0.000110668,4,0.99,-C1 -H2,0
C17 H17 N1 O9,0.000129103,3,1.016,C17 H15 N1 O9,0.000110668,4,0.99,-H2,0
C17 H17 N1 O10,7.02e-05,3,1.236,C17 H15 N1 O9,0.000110668,4,0.99,-H2 -O1,0
C18 H15 N1 O9,0.000105881,3,0.989,C17 H15 N1 O9,0.000110668,4,0.99,-C1,0
C17 H15 N1 O7,0.000135223,3,0.965,C17 H15 N1 O9,0.000110668,4,0.99,O2,0
C17 H19 N1 O7,0.000200993,3,0.91,C17 H15 N1 O9,0.000110668,4,0.99,-H4 O2,0
C17 H16 N2 O8,9.2e-05,3,0.824,C17 H15 N1 O9,0.000110668,4,0.99,-H1 O1 -N1,0
C17 H15 N1 O8,0.000113632,3,1.084,C17 H15 N1 O9,0.000110668,4,0.99,O1,0
C17 H17 N1 O8,0.000151863,3,0.975,C17 H15 N1 O9,0.000110668,4,0.99,-H2 O1,0
C17 H13 N1 O8,0.000106834,3,0.952,C17 H15 N1 O9,0.000110668,4,0.99,H2 O1,0
C18 H17 N1 O8,0.000128505,3,0.968,C17 H15 N1 O9,0.000110668,4,0.99,-C1 -H2 O1,0
C23 H34 O10 S1,3.92e-05,3,0.0,C23 H32 O9 S1,3.56e-05,4,0.0,-H2 -O1,0
C34 H34 O13,2.42e-05,3,0.0,C32 H30 O12,2.63e-05,4,0.857,-C2 -H4 -O1,0
C33 H30 O14,3.01e-05,3,1.236,C32 H30 O12,2.63e-05,4,0.857,-C1 -O2,0
C33 H32 O12,2.59e-05,3,0.0,C32 H30 O12,2.63e-05,4,0.857,-C1 -H2,0
C32 H32 O13,4.2e-05,3,0.898,C32 H30 O12,2.63e-05,4,0.857,-H2 -O1,0
C31 H40 O12,7.96e-05,3,1.17,C30 H40 O12,0.000123241,4,1.263,-C1,0
C31 H40 O14,5.37e-05,3,0.855,C30 H40 O12,0.000123241,4,1.263,-C1 -O2,1
C34 H44 O13,4.58e-05,3,1.033,C30 H40 O12,0.000123241,4,1.263,-C4 -H4 -O1,0
C30 H42 O12,9.65e-05,3,0.997,C30 H40 O12,0.000123241,4,1.263,-H2,0
C31 H40 O13,6.97e-05,3,0.96,C30 H40 O12,0.000123241,4,1.263,-C1 -O1,1
C32 H44 O13,5.87e-05,3,1.097,C30 H40 O12,0.000123241,4,1.263,-C2 -H4 -O1,0
C30 H42 O13,7.34e-05,3,0.993,C30 H40 O12,0.000123241,4,1.263,-H2 -O1,0
C31 H42 O12,9.44e-05,3,0.832,C30 H40 O12,0.000123241,4,1.263,-C1 -H2,1
C32 H42 O12,8.14e-05,3,0.86,C30 H40 O12,0.000123241,4,1.263,-C2 -H2,1
C30 H40 O10,0.000151508,3,0.691,C30 H40 O12,0.000123241,4,1.263,O2,1
C30 H40 O11,0.000140987,3,0.996,C30 H40 O12,0.000123241,4,1.263,O1,0
C30 H42 O11,0.000121685,3,0.961,C30 H40 O12,0.000123241,4,1.263,-H2 O1,1
C30 H38 O11,0.000120414,3,0.941,C30 H40 O12,0.000123241,4,1.263,H2 O1,1
C31 H42 O11,0.000105682,3,0.869,C30 H40 O12,0.000123241,4,1.263,-C1 -H2 O1,1
C30 H44 O10,0.000117196,3,0.881,C30 H40 O12,0.000123241,4,1.263,-H4 O2,1
C24 H36 O13,2.97e-05,3,1.034,C23 H34 O13,2.6e-05,4,0.703,-C1 -H2,0
C27 H38 O14,4.55e-05,3,0.974,C23 H34 O13,2.6e-05,4,0.703,-C4 -H4 -O1,0
C24 H34 O14,2.72e-05,3,1.243,C23 H34 O13,2.6e-05,4,0.703,-C1 -O1,0
C24 H34 O13,5.74e-05,3,0.963,C23 H34 O13,2.6e-05,4,0.703,-C1,0
C25 H36 O13,5.7e-05,3,1.019,C23 H34 O13,2.6e-05,4,0.703,-C2 -H2,0
C24 H36 O12,5.74e-05,3,1.303,C23 H34 O13,2.6e-05,4,0.703,-C1 -H2 O1,0
C23 H38 O11,3.21e-05,3,0.0,C23 H34 O13,2.6e-05,4,0.703,-H4 O2,0
C23 H32 O12,0.000134158,3,1.009,C23 H34 O13,2.6e-05,4,0.703,H2 O1,0
C23 H34 O11,0.000144597,3,1.032,C23 H34 O13,2.6e-05,4,0.703,O2,0
C23 H34 O12,6.96e-05,3,1.231,C23 H34 O13,2.6e-05,4,0.703,O1,0
C23 H36 O12,3.18e-05,3,1.204,C23 H34 O13,2.6e-05,4,0.703,-H2 O1,0
C14 H16 N2 O6,0.000157343,3,0.975,C14 H14 N2 O5,0.000113134,4,1.061,-H2 -O1,0
C16 H16 N2 O5,7.06e-05,3,1.072,C14 H14 N2 O5,0.000113134,4,1.061,-C2 -H2,0
C16 H18 N2 O6,0.000156279,3,0.96,C14 H14 N2 O5,0.000113134,4,1.061,-C2 -H4 -O1,1
C14 H13 N1 O6,0.00018408,3,0.997,C14 H14 N2 O5,0.000113134,4,1.061,H1 -O1 N1,0
C15 H16 N2 O5,0.000127863,3,0.947,C14 H14 N2 O5,0.000113134,4,1.061,-C1 -H2,1
C15 H14 N2 O6,0.000102623,3,0.911,C14 H14 N2 O5,0.000113134,4,1.061,-C1 -O1,1
C14 H16 N2 O5,0.000152256,3,1.079,C14 H14 N2 O5,0.000113134,4,1.061,-H2,0
C15 H14 N2 O7,0.000110385,3,0.805,C14 H14 N2 O5,0.000113134,4,1.061,-C1 -O2,1
C15 H14 N2 O5,7.93e-05,3,0.966,C14 H14 N2 O5,0.000113134,4,1.061,-C1,1
C15 H16 N2 O4,7.49e-05,3,0.929,C14 H14 N2 O5,0.000113134,4,1.061,-C1 -H2 O1,1
C14 H12 N2 O4,5.97e-05,3,1.01,C14 H14 N2 O5,0.000113134,4,1.061,H2 O1,0
C14 H14 N2 O4,7.86e-05,3,0.707,C14 H14 N2 O5,0.000113134,4,1.061,O1,1
C14 H16 N2 O4,9.21e-05,3,1.041,C14 H14 N2 O5,0.000113134,4,1.061,-H2 O1,0
C14 H18 N2 O3,3.59e-05,3,0.0,C14 H14 N2 O5,0.000113134,4,1.061,-H4 O2,0
C29 H46 O12,2.7e-05,3,0.0,C28 H46 O11,2.64e-05,4,0.0,-C1 -O1,0
C29 H46 O11,3.25e-05,3,1.255,C28 H46 O11,2.64e-05,4,0.0,-C1,0
C30 H48 O11,3.4e-05,3,1.097,C28 H46 O11,2.64e-05,4,0.0,-C2 -H2,0
C28 H46 O10,2.64e-05,3,0.0,C28 H46 O11,2.64e-05,4,0.0,O1,0
C28 H46 O9,2.74e-05,3,0.0,C28 H46 O11,2.64e-05,4,0.0,O2,0
C28 H44 O10,4.82e-05,3,1.089,C28 H46 O11,2.64e-05,4,0.0,H2 O1,0
C19 H25 N1 O7,0.000111071,3,0.969,C19 H23 N1 O7,0.000106394,4,1.037,-H2,1
C20 H23 N1 O9,0.000111168,3,0.952,C19 H23 N1 O7,0.000106394,4,1.037,-C1 -O2,1
C23 H27 N1 O8,4.43e-05,3,1.23,C19 H23 N1 O7,0.000106394,4,1.037,-C4 -H4 -O1,0
C21 H27 N1 O8,7.66e-05,3,1.112,C19 H23 N1 O7,0.000106394,4,1.037,-C2 -H4 -O1,0
C20 H23 N1 O8,8.96e-05,3,1.006,C19 H23 N1 O7,0.000106394,4,1.037,-C1 -O1,0
C21 H25 N1 O7,6.44e-05,3,1.123,C19 H23 N1 O7,0.000106394,4,1.037,-C2 -H2,0
C19 H25 N1 O8,0.000101398,3,1.224,C19 H23 N1 O7,0.000106394,4,1.037,-H2 -O1,0
C20 H25 N1 O7,9.16e-05,3,0.954,C19 H23 N1 O7,0.000106394,4,1.037,-C1 -H2,1
C19 H22 O8,0.001382942,3,0.942,C19 H23 N1 O7,0.000106394,4,1.037,H1 -O1 N1,1
C20 H23 N1 O7,8.49e-05,3,0.898,C19 H23 N1 O7,0.000106394,4,1.037,-C1,1
C19 H27 N1 O5,4.72e-05,3,0.773,C19 H23 N1 O7,0.000106394,4,1.037,-H4 O2,1
C19 H23 N1 O5,5.71e-05,3,0.914,C19 H23 N1 O7,0.000106394,4,1.037,O2,1
C19 H23 N1 O6,9.07e-05,3,1.095,C19 H23 N1 O7,0.000106394,4,1.037,O1,0
C19 H25 N1 O6,7.52e-05,3,0.983,C19 H23 N1 O7,0.000106394,4,1.037,-H2 O1,0
C20 H25 N1 O6,7.05e-05,3,1.01,C19 H23 N1 O7,0.000106394,4,1.037,-C1 -H2 O1,0
C19 H21 N1 O6,7.13e-05,3,0.839,C19 H23 N1 O7,0.000106394,4,1.037,H2 O1,1
C27 H38 N2 O18 S1,2.56e-05,3,0.0,C26 H38 N2 O17 S1,3.19e-05,4,0.0,-C1 -O1,0
C23 H18 O7 S1,4.38e-05,3,1.347,C22 H18 O6 S1,4.78e-05,4,0.861,-C1 -O1,0
C23 H18 O6 S1,0.000101064,3,1.107,C22 H18 O6 S1,4.78e-05,4,0.861,-C1,0
C24 H20 O6 S1,0.00010605,3,0.979,C22 H18 O6 S1,4.78e-05,4,0.861,-C2 -H2,0
C23 H20 O5 S1,0.000104605,3,1.019,C22 H18 O6 S1,4.78e-05,4,0.861,-C1 -H2 O1,0
C22 H16 O5 S1,0.000167244,3,1.086,C22 H18 O6 S1,4.78e-05,4,0.861,H2 O1,0
C22 H18 O4 S1,0.000171377,3,1.013,C22 H18 O6 S1,4.78e-05,4,0.861,O2,0
C22 H18 O5 S1,0.000121187,3,0.989,C22 H18 O6 S1,4.78e-05,4,0.861,O1,0
C29 H26 O10,4.17e-05,3,0.986,C28 H24 O10,4.22e-05,4,1.071,-C1 -H2,0
C28 H26 O11,8.16e-05,3,1.051,C28 H24 O10,4.22e-05,4,1.071,-H2 -O1,0
C30 H28 O11,3.39e-05,3,1.36,C28 H24 O10,4.22e-05,4,1.071,-C2 -H4 -O1,0
C28 H24 O10 S1,2.66e-05,3,0.0,C28 H24 O10,4.22e-05,4,1.071,-S1,0
C29 H24 O12,5.54e-05,3,0.856,C28 H24 O10,4.22e-05,4,1.071,-C1 -O2,1
C28 H26 O10,5.96e-05,3,0.0,C28 H24 O10,4.22e-05,4,1.071,-H2,0
C29 H24 O11,3.26e-05,3,1.405,C28 H24 O10,4.22e-05,4,1.071,-C1 -O1,0
C28 H22 O9,2.9e-05,3,0.0,C28 H24 O10,4.22e-05,4,1.071,H2 O1,0
C28 H28 O8,2.58e-05,3,0.0,C28 H24 O10,4.22e-05,4,1.071,-H4 O2,0
C28 H26 O9,3.41e-05,3,1.023,C28 H24 O10,4.22e-05,4,1.071,-H2 O1,0
C28 H24 O9,3.11e-05,3,0.0,C28 H24 O10,4.22e-05,4,1.071,O1,0
C22 H34 O11,8.07e-05,3,1.319,C21 H34 O10,0.000101759,4,1.062,-C1 -O1,0
C22 H36 O10,5.64e-05,3,1.429,C21 H34 O10,0.000101759,4,1.062,-C1 -H2,0
C23 H36 O10,9.18e-05,3,1.3,C21 H34 O10,0.000101759,4,1.062,-C2 -H2,0
C23 H38 O11,3.21e-05,3,0.0,C21 H34 O10,0.000101759,4,1.062,-C2 -H4 -O1,0
C21 H36 O10,3.89e-05,3,0.0,C21 H34 O10,0.000101759,4,1.062,-H2,0
C22 H34 O12,2.7e-05,3,1.415,C21 H34 O10,0.000101759,4,1.062,-C1 -O2,0
C22 H34 O10,0.000141283,3,1.312,C21 H34 O10,0.000101759,4,1.062,-C1,0
C25 H38 O11,8.59e-05,3,1.369,C21 H34 O10,0.000101759,4,1.062,-C4 -H4 -O1,0
C22 H36 O9,8.11e-05,3,1.365,C21 H34 O10,0.000101759,4,1.062,-C1 -H2 O1,0
C21 H34 O9,0.000161564,3,1.224,C21 H34 O10,0.000101759,4,1.062,O1,0
C21 H34 O8,0.000198379,3,1.169,C21 H34 O10,0.000101759,4,1.062,O2,0
C21 H36 O9,0.000312694,3,0.764,C21 H34 O10,0.000101759,4,1.062,-H2 O1,1
C21 H32 O9,0.000379909,3,1.127,C21 H34 O10,0.000101759,4,1.062,H2 O1,0
C29 H20 O10 S1,3.01e-05,3,1.352,C28 H20 O10 S1,3.02e-05,4,0.0,-C1,0
C28 H22 O10 S1,3.51e-05,3,0.949,C28 H20 O10 S1,3.02e-05,4,0.0,-H2,0
C29 H22 O9 S1,4.61e-05,3,0.688,C28 H20 O10 S1,3.02e-05,4,0.0,-C1 -H2 O1,0
C28 H20 O9 S1,4.06e-05,3,1.025,C28 H20 O10 S1,3.02e-05,4,0.0,O1,0
C19 H15 N1 O7,6.93e-05,3,0.886,C15 H11 N1 O6,0.000110128,4,0.983,-C4 -H4 -O1,0
C16 H13 N1 O6,0.000118312,3,1.001,C15 H11 N1 O6,0.000110128,4,0.983,-C1 -H2,0
C16 H11 N1 O6,0.000105356,3,0.883,C15 H11 N1 O6,0.000110128,4,0.983,-C1,0
C15 H13 N1 O7,0.000153651,3,0.869,C15 H11 N1 O6,0.000110128,4,0.983,-H2 -O1,0
C15 H10 O7,0.000788026,3,0.902,C15 H11 N1 O6,0.000110128,4,0.983,H1 -O1 N1,0
C15 H13 N1 O6,0.000162314,3,0.927,C15 H11 N1 O6,0.000110128,4,0.983,-H2,0
C17 H15 N1 O7,0.000135223,3,0.965,C15 H11 N1 O6,0.000110128,4,0.983,-C2 -H4 -O1,0
C16 H11 N1 O7,9.33e-05,3,0.818,C15 H11 N1 O6,0.000110128,4,0.983,-C1 -O1,0
C16 H11 N1 O8,8.73e-05,3,0.956,C15 H11 N1 O6,0.000110128,4,0.983,-C1 -O2,0
C17 H13 N1 O6,9.95e-05,3,0.963,C15 H11 N1 O6,0.000110128,4,0.983,-C2 -H2,0
C16 H13 N1 O5,8.27e-05,3,0.953,C15 H11 N1 O6,0.000110128,4,0.983,-C1 -H2 O1,0
C15 H11 N1 O4,7.85e-05,3,0.781,C15 H11 N1 O6,0.000110128,4,0.983,O2,0
C15 H15 N1 O4,7.92e-05,3,1.095,C15 H11 N1 O6,0.000110128,4,0.983,-H4 O2,0
C15 H13 N1 O5,0.000119261,3,1.081,C15 H11 N1 O6,0.000110128,4,0.983,-H2 O1,0
C15 H9 N1 O5,6.36e-05,3,1.156,C15 H11 N1 O6,0.000110128,4,0.983,H2 O1,0
C15 H11 N1 O5,9.5e-05,3,0.914,C15 H11 N1 O6,0.000110128,4,0.983,O1,0
C10 H12 O7,0.000417473,3,1.195,C6 H8 O6,3.28e-05,4,1.458,-C4 -H4 -O1,0
C8 H10 O6,0.000103888,3,1.009,C6 H8 O6,3.28e-05,4,1.458,-C2 -H2,0
C7 H8 O6,6.97e-05,3,1.0,C6 H8 O6,3.28e-05,4,1.458,-C1,0
C8 H12 O7,2.98e-05,3,0.0,C6 H8 O6,3.28e-05,4,1.458,-C2 -H4 -O1,0
C7 H8 O7,2.1e-05,3,1.052,C6 H8 O6,3.28e-05,4,1.458,-C1 -O1,0
C7 H10 O6,4.77e-05,3,1.101,C6 H8 O6,3.28e-05,4,1.458,-C1 -H2,0
C6 H8 O5,4.53e-05,3,0.987,C6 H8 O6,3.28e-05,4,1.458,O1,0
C6 H6 O5,5.95e-05,3,1.03,C6 H8 O6,3.28e-05,4,1.458,H2 O1,0
C7 H10 O5,6.98e-05,3,1.251,C6 H8 O6,3.28e-05,4,1.458,-C1 -H2 O1,0
C35 H44 O11,2.43e-05,3,0.0,C31 H40 O10,6.98e-05,4,0.928,-C4 -H4 -O1,0
C31 H42 O10,8.56e-05,3,1.046,C31 H40 O10,6.98e-05,4,0.928,-H2,0
C32 H42 O10,5.91e-05,3,0.827,C31 H40 O10,6.98e-05,4,0.928,-C1 -H2,0
C31 H42 O11,0.000105682,3,0.869,C31 H40 O10,6.98e-05,4,0.928,-H2 -O1,0
C32 H40 O11,6.41e-05,3,0.707,C31 H40 O10,6.98e-05,4,0.928,-C1 -O1,0
C32 H40 O12,8.23e-05,3,0.761,C31 H40 O10,6.98e-05,4,0.928,-C1 -O2,0
C33 H44 O11,5.14e-05,3,0.984,C31 H40 O10,6.98e-05,4,0.928,-C2 -H4 -O1,0
C32 H40 O10,4.71e-05,3,0.934,C31 H40 O10,6.98e-05,4,0.928,-C1,0
C33 H42 O10,3.74e-05,3,0.0,C31 H40 O10,6.98e-05,4,0.928,-C2 -H2,0
C31 H38 O9,4.89e-05,3,0.996,C31 H40 O10,6.98e-05,4,0.928,H2 O1,0
C31 H40 O9,6.48e-05,3,0.789,C31 H40 O10,6.98e-05,4,0.928,O1,0
C32 H42 O9,5.25e-05,3,1.017,C31 H40 O10,6.98e-05,4,0.928,-C1 -H2 O1,0
C31 H44 O8,5.58e-05,3,0.83,C31 H40 O10,6.98e-05,4,0.928,-H4 O2,0
C31 H40 O8,2.78e-05,3,1.162,C31 H40 O10,6.98e-05,4,0.928,O2,0
C31 H42 O9,7.24e-05,3,1.051,C31 H40 O10,6.98e-05,4,0.928,-H2 O1,0
C16 H26 O9,0.000164491,3,1.168,C15 H24 O9,0.000141693,4,1.049,-C1 -H2,0
C17 H26 O9,0.000339791,3,1.167,C15 H24 O9,0.000141693,4,1.049,-C2 -H2,0
C15 H26 O9,2.95e-05,3,1.19,C15 H24 O9,0.000141693,4,1.049,-H2,0
C17 H28 O10,4.21e-05,3,0.0,C15 H24 O9,0.000141693,4,1.049,-C2 -H4 -O1,0
C16 H24 O10,0.00010635,3,1.436,C15 H24 O9,0.000141693,4,1.049,-C1 -O1,0
C16 H24 O9,0.000344234,3,1.205,C15 H24 O9,0.000141693,4,1.049,-C1,0
C19 H28 O10,0.00028051,3,1.092,C15 H24 O9,0.000141693,4,1.049,-C4 -H4 -O1,0
C16 H24 O11,2.87e-05,3,1.603,C15 H24 O9,0.000141693,4,1.049,-C1 -O2,0
C16 H26 O8,0.000269885,3,1.308,C15 H24 O9,0.000141693,4,1.049,-C1 -H2 O1,0
C15 H26 O8,8.02e-05,3,1.201,C15 H24 O9,0.000141693,4,1.049,-H2 O1,0
C15 H24 O7,0.000538945,3,1.223,C15 H24 O9,0.000141693,4,1.049,O2,0
C15 H25 N1 O8,2.23e-05,3,1.22,C15 H24 O9,0.000141693,4,1.049,-H1 O1 -N1,0
C15 H22 O8,0.00092901,3,1.131,C15 H24 O9,0.000141693,4,1.049,H2 O1,0
C15 H24 O8,0.000257114,3,1.38,C15 H24 O9,0.000141693,4,1.049,O1,0
C20 H21 N1 O9,9.58e-05,3,1.041,C16 H17 N1 O8,0.000185452,4,0.928,-C4 -H4 -O1,0
C17 H17 N1 O10,7.02e-05,3,1.236,C16 H17 N1 O8,0.000185452,4,0.928,-C1 -O2,0
C18 H21 N1 O9,0.000144081,3,0.952,C16 H17 N1 O8,0.000185452,4,0.928,-C2 -H4 -O1,0
C17 H17 N1 O8,0.000151863,3,0.975,C16 H17 N1 O8,0.000185452,4,0.928,-C1,0
C16 H19 N1 O8,0.000205765,3,0.932,C16 H17 N1 O8,0.000185452,4,0.928,-H2,0
C16 H19 N1 O9,0.000141649,3,1.004,C16 H17 N1 O8,0.000185452,4,0.928,-H2 -O1,0
C17 H17 N1 O9,0.000129103,3,1.016,C16 H17 N1 O8,0.000185452,4,0.928,-C1 -O1,0
C16 H16 O9,0.001123866,3,1.025,C16 H17 N1 O8,0.000185452,4,0.928,H1 -O1 N1,0
C17 H19 N1 O8,0.000185178,3,1.004,C16 H17 N1 O8,0.000185452,4,0.928,-C1 -H2,0
C18 H19 N1 O8,0.000138312,3,1.013,C16 H17 N1 O8,0.000185452,4,0.928,-C2 -H2,0
C16 H21 N1 O6,0.000157941,3,0.97,C16 H17 N1 O8,0.000185452,4,0.928,-H4 O2,0
C16 H17 N1 O6,0.000147634,3,1.101,C16 H17 N1 O8,0.000185452,4,0.928,O2,0
C16 H15 N1 O7,0.000154665,3,0.989,C16 H17 N1 O8,0.000185452,4,0.928,H2 O1,0
C16 H17 N1 O7,0.00023596,3,1.044,C16 H17 N1 O8,0.000185452,4,0.928,O1,0
C16 H19 N1 O7,0.00023947,3,1.036,C16 H17 N1 O8,0.000185452,4,0.928,-H2 O1,0
C17 H19 N1 O7,0.000200993,3,0.91,C16 H17 N1 O8,0.000185452,4,0.928,-C1 -H2 O1,0
C16 H18 N2 O7,0.000174325,3,0.957,C16 H17 N1 O8,0.000185452,4,0.928,-H1 O1 -N1,0
C22 H31 N1 O10,2.94e-05,3,1.163,C22 H29 N1 O9,5.89e-05,4,1.141,-H2 -O1,0
C23 H29 N1 O10,4.4e-05,3,0.907,C22 H29 N1 O9,5.89e-05,4,1.141,-C1 -O1,1
C22 H31 N1 O9,3.02e-05,3,1.066,C22 H29 N1 O9,5.89e-05,4,1.141,-H2,0
C22 H28 O10,0.000598238,3,1.013,C22 H29 N1 O9,5.89e-05,4,1.141,H1 -O1 N1,0
C24 H31 N1 O9,4e-05,3,1.13,C22 H29 N1 O9,5.89e-05,4,1.141,-C2 -H2,0
C23 H29 N1 O11,3.68e-05,3,1.255,C22 H29 N1 O9,5.89e-05,4,1.141,-C1 -O2,0
C26 H33 N1 O10,2.49e-05,3,1.024,C22 H29 N1 O9,5.89e-05,4,1.141,-C4 -H4 -O1,0
C23 H29 N1 O9,5.02e-05,3,1.08,C22 H29 N1 O9,5.89e-05,4,1.141,-C1,0
C23 H31 N1 O9,4.28e-05,3,1.196,C22 H29 N1 O9,5.89e-05,4,1.141,-C1 -H2,0
C24 H33 N1 O10,3.07e-05,3,1.091,C22 H29 N1 O9,5.89e-05,4,1.141,-C2 -H4 -O1,0
C22 H29 N1 O8,6.57e-05,3,1.076,C22 H29 N1 O9,5.89e-05,4,1.141,O1,0
C22 H30 N2 O8,2.4e-05,3,0.0,C22 H29 N1 O9,5.89e-05,4,1.141,-H1 O1 -N1,0
C22 H27 N1 O8,5.26e-05,3,1.264,C22 H29 N1 O9,5.89e-05,4,1.141,H2 O1,0
C22 H31 N1 O8,4.64e-05,3,0.994,C22 H29 N1 O9,5.89e-05,4,1.141,-H2 O1,0
C23 H31 N1 O8,5.03e-05,3,1.129,C22 H29 N1 O9,5.89e-05,4,1.141,-C1 -H2 O1,0
C18 H38 O6 S1,0.000131537,3,0.757,C16 H34 O5 S1,0.000209582,4,1.001,-C2 -H4 -O1,0
C16 H34 O4 S1,6.75e-05,3,1.194,C16 H34 O5 S1,0.000209582,4,1.001,O1,0
C25 H14 O9 S1,3.51e-05,3,0.0,C24 H14 O8 S1,6.42e-05,4,1.009,-C1 -O1,0
C25 H16 O8 S1,9.23e-05,3,0.824,C24 H14 O8 S1,6.42e-05,4,1.009,-C1 -H2,0
C26 H18 O9 S1,5.46e-05,3,0.819,C24 H14 O8 S1,6.42e-05,4,1.009,-C2 -H4 -O1,0
C24 H16 O8 S1,7.89e-05,3,0.72,C24 H14 O8 S1,6.42e-05,4,1.009,-H2,0
C24 H18 O6 S1,0.000111357,3,1.098,C24 H14 O8 S1,6.42e-05,4,1.009,-H4 O2,0
C24 H16 O7 S1,9.59e-05,3,1.035,C24 H14 O8 S1,6.42e-05,4,1.009,-H2 O1,0
C20 H12 O6,8.41e-05,3,1.105,C19 H12 O4,4.79e-05,4,0.779,-C1 -O2,0
C21 H16 O5,7.46e-05,3,0.917,C19 H12 O4,4.79e-05,4,0.779,-C2 -H4 -O1,0
C19 H12 O4 S1,0.00016406,3,1.074,C19 H12 O4,4.79e-05,4,0.779,-S1,0
C19 H14 O5,0.000144071,3,0.813,C19 H12 O4,4.79e-05,4,0.779,-H2 -O1,0
C20 H12 O5,6.44e-05,3,1.008,C19 H12 O4,4.79e-05,4,0.779,-C1 -O1,0
C19 H14 O4,8.22e-05,3,0.876,C19 H12 O4,4.79e-05,4,0.779,-H2,0
C19 H12 O5 S1,0.000109695,3,1.203,C19 H12 O4,4.79e-05,4,0.779,-O1 -S1,0
C19 H14 O3,4.07e-05,3,0.56,C19 H12 O4,4.79e-05,4,0.779,-H2 O1,0
C12 H12 O7 S1,4.58e-05,3,0.91,C12 H12 O7,0.001334214,4,1.053,-S1,1
C13 H14 O7,0.001395237,3,1.112,C12 H12 O7,0.001334214,4,1.053,-C1 -H2,0
C14 H14 O7,0.001658814,3,1.094,C12 H12 O7,0.001334214,4,1.053,-C2 -H2,0
C13 H12 O9,0.000655166,3,0.909,C12 H12 O7,0.001334214,4,1.053,-C1 -O2,1
C14 H16 O8,0.001506844,3,1.004,C12 H12 O7,0.001334214,4,1.053,-C2 -H4 -O1,0
C12 H14 O7,0.001121402,3,1.15,C12 H12 O7,0.001334214,4,1.053,-H2,0
C13 H12 O7,0.001480752,3,1.051,C12 H12 O7,0.001334214,4,1.053,-C1,0
C16 H16 O8,0.001368745,3,1.024,C12 H12 O7,0.001334214,4,1.053,-C4 -H4 -O1,0
C12 H14 O8,0.000761422,3,1.078,C12 H12 O7,0.001334214,4,1.053,-H2 -O1,0
C13 H12 O8,0.001085482,3,1.006,C12 H12 O7,0.001334214,4,1.053,-C1 -O1,0
C12 H12 O5,0.00107673,3,1.141,C12 H12 O7,0.001334214,4,1.053,O2,0
C12 H14 O6,0.001228349,3,1.214,C12 H12 O7,0.001334214,4,1.053,-H2 O1,0
C12 H10 O6,0.001181075,3,1.074,C12 H12 O7,0.001334214,4,1.053,H2 O1,0
C13 H14 O6,0.001432203,3,1.132,C12 H12 O7,0.001334214,4,1.053,-C1 -H2 O1,0
C12 H13 N1 O6,0.000141814,3,1.231,C12 H12 O7,0.001334214,4,1.053,-H1 O1 -N1,0
C12 H12 O6,0.001260113,3,1.158,C12 H12 O7,0.001334214,4,1.053,O1,0
C12 H16 O5,0.000950291,3,1.198,C12 H12 O7,0.001334214,4,1.053,-H4 O2,0
