mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C25 H20 O16,2.56e-05,4,0.0,C24 H20 O15,5.63e-05,5,0.986,-C1 -O1,0
C25 H20 O15,3.93e-05,4,1.252,C24 H20 O15,5.63e-05,5,0.986,-C1,0
C24 H24 O13,0.000172346,4,1.041,C24 H20 O15,5.63e-05,5,0.986,-H4 O2,0
C24 H20 O13,0.000137309,4,1.083,C24 H20 O15,5.63e-05,5,0.986,O2,0
C25 H22 O14,9.16e-05,4,1.105,C24 H20 O15,5.63e-05,5,0.986,-C1 -H2 O1,0
C24 H22 O14,0.000110407,4,1.123,C24 H20 O15,5.63e-05,5,0.986,-H2 O1,0
C24 H18 O14,5.53e-05,4,1.031,C24 H20 O15,5.63e-05,5,0.986,H2 O1,0
C24 H20 O14,8.45e-05,4,1.011,C24 H20 O15,5.63e-05,5,0.986,O1,0
C25 H22 O5 S1,0.000112924,4,0.922,C24 H20 O5 S1,0.000141833,5,1.111,-C1 -H2,1
C25 H20 O6 S1,0.000102996,4,0.918,C24 H20 O5 S1,0.000141833,5,1.111,-C1 -O1,1
C25 H20 O7 S1,7.3e-05,4,0.896,C24 H20 O5 S1,0.000141833,5,1.111,-C1 -O2,1
C24 H22 O5 S1,0.000109167,4,0.863,C24 H20 O5 S1,0.000141833,5,1.111,-H2,1
C24 H22 O6 S1,6.7e-05,4,0.0,C24 H20 O5 S1,0.000141833,5,1.111,-H2 -O1,0
C26 H24 O6 S1,7.04e-05,4,0.97,C24 H20 O5 S1,0.000141833,5,1.111,-C2 -H4 -O1,1
C24 H22 O4 S1,0.000136988,4,0.877,C24 H20 O5 S1,0.000141833,5,1.111,-H2 O1,1
C25 H20 O6 S1,0.000102996,4,0.918,C24 H20 O6 S1,0.000104838,5,1.01,-C1,0
C28 H24 O7 S1,5.5e-05,4,0.907,C24 H20 O6 S1,0.000104838,5,1.01,-C4 -H4 -O1,0
C24 H22 O6 S1,6.7e-05,4,0.0,C24 H20 O6 S1,0.000104838,5,1.01,-H2,0
C26 H22 O6 S1,9.58e-05,4,0.974,C24 H20 O6 S1,0.000104838,5,1.01,-C2 -H2,0
C25 H20 O7 S1,7.3e-05,4,0.896,C24 H20 O6 S1,0.000104838,5,1.01,-C1 -O1,0
C24 H22 O5 S1,0.000109167,4,0.863,C24 H20 O6 S1,0.000104838,5,1.01,-H2 O1,0
C25 H22 O5 S1,0.000112924,4,0.922,C24 H20 O6 S1,0.000104838,5,1.01,-C1 -H2 O1,0
C24 H20 O5 S1,0.00012764,4,1.111,C24 H20 O6 S1,0.000104838,5,1.01,O1,0
C26 H22 O7 S1,6.45e-05,4,0.619,C24 H20 O7 S1,5.38e-05,5,0.984,-C2 -H2,0
C25 H20 O7 S1,7.3e-05,4,0.896,C24 H20 O7 S1,5.38e-05,5,0.984,-C1,0
C28 H24 O8 S1,5.15e-05,4,0.664,C24 H20 O7 S1,5.38e-05,5,0.984,-C4 -H4 -O1,0
C25 H22 O7 S1,4.76e-05,4,0.996,C24 H20 O7 S1,5.38e-05,5,0.984,-C1 -H2,0
C24 H20 O6 S1,0.00010378,4,1.01,C24 H20 O7 S1,5.38e-05,5,0.984,O1,0
C24 H18 O6 S1,0.000122301,4,0.972,C24 H20 O7 S1,5.38e-05,5,0.984,H2 O1,0
C24 H20 O5 S1,0.00012764,4,1.111,C24 H20 O7 S1,5.38e-05,5,0.984,O2,0
C24 H22 O6 S1,6.7e-05,4,0.0,C24 H20 O7 S1,5.38e-05,5,0.984,-H2 O1,0
C26 H22 O8,4.53e-05,4,1.095,C24 H20 O8,9.47e-05,5,1.03,-C2 -H2,0
C25 H20 O8,5.9e-05,4,0.914,C24 H20 O8,9.47e-05,5,1.03,-C1,1
C25 H20 O10,0.000102126,4,1.072,C24 H20 O8,9.47e-05,5,1.03,-C1 -O2,0
C25 H20 O9,8.46e-05,4,1.077,C24 H20 O8,9.47e-05,5,1.03,-C1 -O1,0
C24 H22 O9,0.000159655,4,0.996,C24 H20 O8,9.47e-05,5,1.03,-H2 -O1,0
C25 H22 O8,6.43e-05,4,1.002,C24 H20 O8,9.47e-05,5,1.03,-C1 -H2,0
C24 H22 O8,0.000121849,4,0.892,C24 H20 O8,9.47e-05,5,1.03,-H2,1
C26 H24 O9,6.64e-05,4,1.068,C24 H20 O8,9.47e-05,5,1.03,-C2 -H4 -O1,0
C24 H18 O7,5.19e-05,4,0.699,C24 H20 O8,9.47e-05,5,1.03,H2 O1,1
C24 H20 O7,5.6e-05,4,0.0,C24 H20 O8,9.47e-05,5,1.03,O1,0
C24 H22 O7,7.62e-05,4,1.066,C24 H20 O8,9.47e-05,5,1.03,-H2 O1,0
C24 H24 O6,2.92e-05,4,0.0,C24 H20 O8,9.47e-05,5,1.03,-H4 O2,0
C25 H20 O10,0.000102126,4,1.072,C24 H20 O9,0.000136005,5,1.017,-C1 -O1,0
C25 H20 O11,0.000115053,4,1.272,C24 H20 O9,0.000136005,5,1.017,-C1 -O2,0
C28 H24 O10,4.22e-05,4,1.085,C24 H20 O9,0.000136005,5,1.017,-C4 -H4 -O1,0
C26 H22 O9,6.05e-05,4,1.096,C24 H20 O9,0.000136005,5,1.017,-C2 -H2,0
C25 H20 O9,8.46e-05,4,1.077,C24 H20 O9,0.000136005,5,1.017,-C1,0
C25 H22 O9,0.000110263,4,1.118,C24 H20 O9,0.000136005,5,1.017,-C1 -H2,0
C24 H22 O10,0.000222478,4,1.052,C24 H20 O9,0.000136005,5,1.017,-H2 -O1,0
C26 H24 O10,0.00011653,4,0.968,C24 H20 O9,0.000136005,5,1.017,-C2 -H4 -O1,0
C24 H22 O9,0.000159655,4,0.996,C24 H20 O9,0.000136005,5,1.017,-H2,0
C24 H24 O7,8.59e-05,4,0.888,C24 H20 O9,0.000136005,5,1.017,-H4 O2,0
C24 H18 O8,7.89e-05,4,0.81,C24 H20 O9,0.000136005,5,1.017,H2 O1,0
C25 H22 O8,6.43e-05,4,1.002,C24 H20 O9,0.000136005,5,1.017,-C1 -H2 O1,0
C24 H22 O8,0.000121849,4,0.892,C24 H20 O9,0.000136005,5,1.017,-H2 O1,0
C24 H20 O8,9.19e-05,4,1.03,C24 H20 O9,0.000136005,5,1.017,O1,0
C24 H20 O7,5.6e-05,4,0.0,C24 H20 O9,0.000136005,5,1.017,O2,0
C26 H25 N1 O11,3.14e-05,4,0.0,C24 H21 N1 O10,3.1e-05,5,0.948,-C2 -H4 -O1,0
C24 H23 N1 O10,4.23e-05,4,0.96,C24 H21 N1 O10,3.1e-05,5,0.948,-H2,0
C24 H20 O11,0.000182826,4,1.049,C24 H21 N1 O10,3.1e-05,5,0.948,H1 -O1 N1,0
C25 H21 N1 O11,3.06e-05,4,0.0,C24 H21 N1 O10,3.1e-05,5,0.948,-C1 -O1,0
C25 H23 N1 O10,3.42e-05,4,0.863,C24 H21 N1 O10,3.1e-05,5,0.948,-C1 -H2,0
C24 H23 N1 O9,2.77e-05,4,1.256,C24 H21 N1 O10,3.1e-05,5,0.948,-H2 O1,0
C24 H21 N1 O9,3.1e-05,4,0.952,C24 H21 N1 O10,3.1e-05,5,0.948,O1,0
C24 H25 N1 O8,2.91e-05,4,0.938,C24 H21 N1 O10,3.1e-05,5,0.948,-H4 O2,0
C25 H21 N1 O11,3.06e-05,4,0.0,C24 H21 N1 O11,4.11e-05,5,1.288,-C1,0
C24 H23 N1 O12,3.02e-05,4,0.0,C24 H21 N1 O11,4.11e-05,5,1.288,-H2 -O1,0
C24 H20 O12,0.000179859,4,1.104,C24 H21 N1 O11,4.11e-05,5,1.288,H1 -O1 N1,0
C24 H23 N1 O10,4.23e-05,4,0.96,C24 H21 N1 O11,4.11e-05,5,1.288,-H2 O1,1
C24 H21 N1 O10,3.27e-05,4,0.948,C24 H21 N1 O11,4.11e-05,5,1.288,O1,1
C24 H25 N1 O9,4.22e-05,4,0.789,C24 H21 N1 O11,4.11e-05,5,1.288,-H4 O2,1
C24 H21 N1 O9,3.1e-05,4,0.952,C24 H21 N1 O11,4.11e-05,5,1.288,O2,1
C25 H23 N1 O10,3.42e-05,4,0.863,C24 H21 N1 O11,4.11e-05,5,1.288,-C1 -H2 O1,1
C24 H20 O13,0.000137309,4,1.083,C24 H21 N1 O12,3.79e-05,5,1.302,H1 -O1 N1,0
C24 H23 N1 O13,2.57e-05,4,1.132,C24 H21 N1 O12,3.79e-05,5,1.302,-H2 -O1,0
C28 H25 N1 O13,2.66e-05,4,0.0,C24 H21 N1 O12,3.79e-05,5,1.302,-C4 -H4 -O1,0
C24 H23 N1 O12,3.02e-05,4,0.0,C24 H21 N1 O12,3.79e-05,5,1.302,-H2,0
C24 H21 N1 O11,3.19e-05,4,1.288,C24 H21 N1 O12,3.79e-05,5,1.302,O1,0
C24 H25 N1 O10,3.57e-05,4,0.843,C24 H21 N1 O12,3.79e-05,5,1.302,-H4 O2,1
C24 H21 N1 O10,3.27e-05,4,0.948,C24 H21 N1 O12,3.79e-05,5,1.302,O2,1
C24 H23 N1 O10,4.23e-05,4,0.96,C24 H21 N1 O9,2.95e-05,5,0.952,-H2 -O1,0
C24 H20 O10,0.000188415,4,1.072,C24 H21 N1 O9,2.95e-05,5,0.952,H1 -O1 N1,0
C25 H21 N1 O11,3.06e-05,4,0.0,C24 H21 N1 O9,2.95e-05,5,0.952,-C1 -O2,0
C24 H23 N1 O9,2.77e-05,4,1.256,C24 H21 N1 O9,2.95e-05,5,0.952,-H2,0
C25 H21 N1 O9,3.06e-05,4,0.0,C24 H21 N1 O9,2.95e-05,5,0.952,-C1,0
C24 H21 N1 O11,3.19e-05,4,1.288,C24 H22 N2 O10,2.98e-05,5,0.0,H1 -O1 N1,0
C24 H24 N2 O11,2.62e-05,4,0.0,C24 H22 N2 O10,2.98e-05,5,0.0,-H2 -O1,0
C25 H22 O10,0.000150376,4,1.009,C24 H22 O10,0.000234021,5,1.052,-C1,0
C25 H22 O12,0.000199036,4,0.984,C24 H22 O10,0.000234021,5,1.052,-C1 -O2,0
C26 H24 O10,0.00011653,4,0.968,C24 H22 O10,0.000234021,5,1.052,-C2 -H2,1
C25 H22 O11,0.000163614,4,1.063,C24 H22 O10,0.000234021,5,1.052,-C1 -O1,0
C26 H26 O11,0.00019183,4,0.998,C24 H22 O10,0.000234021,5,1.052,-C2 -H4 -O1,0
C25 H24 O10,0.000185511,4,0.918,C24 H22 O10,0.000234021,5,1.052,-C1 -H2,1
C24 H24 O10,0.000248977,4,1.054,C24 H22 O10,0.000234021,5,1.052,-H2,0
C24 H24 O11,0.000247456,4,1.074,C24 H22 O10,0.000234021,5,1.052,-H2 -O1,0
C28 H26 O11,8.58e-05,4,0.974,C24 H22 O10,0.000234021,5,1.052,-C4 -H4 -O1,1
C24 H20 O9,0.000133735,4,1.017,C24 H22 O10,0.000234021,5,1.052,H2 O1,0
C24 H22 O8,0.000121849,4,0.892,C24 H22 O10,0.000234021,5,1.052,O2,1
C24 H22 O9,0.000159655,4,0.996,C24 H22 O10,0.000234021,5,1.052,O1,0
C24 H26 O8,0.000205183,4,0.949,C24 H22 O10,0.000234021,5,1.052,-H4 O2,1
C25 H24 O9,0.000149116,4,1.031,C24 H22 O10,0.000234021,5,1.052,-C1 -H2 O1,0
C24 H23 N1 O9,2.77e-05,4,1.256,C24 H22 O10,0.000234021,5,1.052,-H1 O1 -N1,0
C24 H24 O9,0.00017828,4,0.922,C24 H22 O10,0.000234021,5,1.052,-H2 O1,1
C26 H24 O11,0.000155311,4,1.051,C24 H22 O11,0.000234461,5,0.99,-C2 -H2,0
C25 H22 O13,0.000147882,4,0.856,C24 H22 O11,0.000234461,5,0.99,-C1 -O2,0
C28 H26 O12,0.000103944,4,1.05,C24 H22 O11,0.000234461,5,0.99,-C4 -H4 -O1,0
C25 H22 O12,0.000199036,4,0.984,C24 H22 O11,0.000234461,5,0.99,-C1 -O1,0
C24 H24 O12,0.0002435,4,1.042,C24 H22 O11,0.000234461,5,0.99,-H2 -O1,0
C26 H26 O12,0.000166546,4,1.064,C24 H22 O11,0.000234461,5,0.99,-C2 -H4 -O1,0
C24 H24 O11,0.000247456,4,1.074,C24 H22 O11,0.000234461,5,0.99,-H2,0
C25 H24 O11,0.000201567,4,1.065,C24 H22 O11,0.000234461,5,0.99,-C1 -H2,0
C25 H22 O11,0.000163614,4,1.063,C24 H22 O11,0.000234461,5,0.99,-C1,0
C24 H23 N1 O10,4.23e-05,4,0.96,C24 H22 O11,0.000234461,5,0.99,-H1 O1 -N1,0
C25 H24 O10,0.000185511,4,0.918,C24 H22 O11,0.000234461,5,0.99,-C1 -H2 O1,0
C24 H22 O9,0.000159655,4,0.996,C24 H22 O11,0.000234461,5,0.99,O2,0
C24 H22 O10,0.000222478,4,1.052,C24 H22 O11,0.000234461,5,0.99,O1,0
C24 H20 O10,0.000188415,4,1.072,C24 H22 O11,0.000234461,5,0.99,H2 O1,0
C24 H24 O10,0.000248977,4,1.054,C24 H22 O11,0.000234461,5,0.99,-H2 O1,0
C24 H26 O9,0.000270443,4,0.919,C24 H22 O11,0.000234461,5,0.99,-H4 O2,0
C25 H22 O14,9.16e-05,4,1.105,C24 H22 O12,0.00025486,5,1.132,-C1 -O2,0
C28 H26 O13,0.000100756,4,1.032,C24 H22 O12,0.00025486,5,1.132,-C4 -H4 -O1,0
C24 H24 O12,0.0002435,4,1.042,C24 H22 O12,0.00025486,5,1.132,-H2,0
C25 H22 O13,0.000147882,4,0.856,C24 H22 O12,0.00025486,5,1.132,-C1 -O1,1
C25 H24 O12,0.000198763,4,1.131,C24 H22 O12,0.00025486,5,1.132,-C1 -H2,0
C24 H24 O13,0.000172346,4,1.041,C24 H22 O12,0.00025486,5,1.132,-H2 -O1,0
C26 H26 O13,0.000145909,4,0.935,C24 H22 O12,0.00025486,5,1.132,-C2 -H4 -O1,1
C26 H24 O12,0.00016785,4,1.068,C24 H22 O12,0.00025486,5,1.132,-C2 -H2,0
C25 H22 O12,0.000199036,4,0.984,C24 H22 O12,0.00025486,5,1.132,-C1,0
C24 H22 O11,0.000236805,4,0.99,C24 H22 O12,0.00025486,5,1.132,O1,0
C24 H22 O10,0.000222478,4,1.052,C24 H22 O12,0.00025486,5,1.132,O2,0
C24 H26 O10,0.000271895,4,1.015,C24 H22 O12,0.00025486,5,1.132,-H4 O2,0
C25 H24 O11,0.000201567,4,1.065,C24 H22 O12,0.00025486,5,1.132,-C1 -H2 O1,0
C24 H20 O11,0.000182826,4,1.049,C24 H22 O12,0.00025486,5,1.132,H2 O1,0
C24 H24 O11,0.000247456,4,1.074,C24 H22 O12,0.00025486,5,1.132,-H2 O1,0
C24 H24 O14,0.000111341,4,1.184,C24 H22 O13,0.00017575,5,1.087,-H2 -O1,0
C25 H24 O13,0.000152218,4,1.102,C24 H22 O13,0.00017575,5,1.087,-C1 -H2,0
C28 H26 O14,8.39e-05,4,0.981,C24 H22 O13,0.00017575,5,1.087,-C4 -H4 -O1,0
C25 H22 O14,9.16e-05,4,1.105,C24 H22 O13,0.00017575,5,1.087,-C1 -O1,0
C26 H24 O13,0.000152092,4,1.076,C24 H22 O13,0.00017575,5,1.087,-C2 -H2,0
C24 H24 O13,0.000172346,4,1.041,C24 H22 O13,0.00017575,5,1.087,-H2,0
C25 H22 O13,0.000147882,4,0.856,C24 H22 O13,0.00017575,5,1.087,-C1,1
C26 H26 O14,0.000121507,4,1.115,C24 H22 O13,0.00017575,5,1.087,-C2 -H4 -O1,0
C25 H22 O15,6.66e-05,4,1.129,C24 H22 O13,0.00017575,5,1.087,-C1 -O2,0
C24 H23 N1 O12,3.02e-05,4,0.0,C24 H22 O13,0.00017575,5,1.087,-H1 O1 -N1,0
C24 H24 O12,0.0002435,4,1.042,C24 H22 O13,0.00017575,5,1.087,-H2 O1,0
C24 H22 O11,0.000236805,4,0.99,C24 H22 O13,0.00017575,5,1.087,O2,0
C24 H20 O12,0.000179859,4,1.104,C24 H22 O13,0.00017575,5,1.087,H2 O1,0
C24 H22 O12,0.000225152,4,1.132,C24 H22 O13,0.00017575,5,1.087,O1,0
C25 H24 O12,0.000198763,4,1.131,C24 H22 O13,0.00017575,5,1.087,-C1 -H2 O1,0
C24 H26 O11,0.000262494,4,1.015,C24 H22 O13,0.00017575,5,1.087,-H4 O2,0
C25 H24 O14,0.000107544,4,1.188,C24 H22 O14,0.000123999,5,1.123,-C1 -H2,0
C25 H22 O14,9.16e-05,4,1.105,C24 H22 O14,0.000123999,5,1.123,-C1,0
C24 H24 O15,7.32e-05,4,1.12,C24 H22 O14,0.000123999,5,1.123,-H2 -O1,0
C28 H26 O15,6.23e-05,4,1.151,C24 H22 O14,0.000123999,5,1.123,-C4 -H4 -O1,0
C24 H24 O14,0.000111341,4,1.184,C24 H22 O14,0.000123999,5,1.123,-H2,0
C26 H26 O15,6.99e-05,4,1.136,C24 H22 O14,0.000123999,5,1.123,-C2 -H4 -O1,0
C25 H22 O16,3.02e-05,4,1.334,C24 H22 O14,0.000123999,5,1.123,-C1 -O2,0
C26 H24 O14,0.000110145,4,1.185,C24 H22 O14,0.000123999,5,1.123,-C2 -H2,0
C25 H22 O15,6.66e-05,4,1.129,C24 H22 O14,0.000123999,5,1.123,-C1 -O1,0
C24 H20 O13,0.000137309,4,1.083,C24 H22 O14,0.000123999,5,1.123,H2 O1,0
C24 H24 O13,0.000172346,4,1.041,C24 H22 O14,0.000123999,5,1.123,-H2 O1,0
C24 H22 O12,0.000225152,4,1.132,C24 H22 O14,0.000123999,5,1.123,O2,0
C25 H24 O13,0.000152218,4,1.102,C24 H22 O14,0.000123999,5,1.123,-C1 -H2 O1,0
C24 H23 N1 O13,2.57e-05,4,1.132,C24 H22 O14,0.000123999,5,1.123,-H1 O1 -N1,0
C24 H26 O12,0.000245556,4,1.095,C24 H22 O14,0.000123999,5,1.123,-H4 O2,0
C24 H22 O13,0.000161653,4,1.087,C24 H22 O14,0.000123999,5,1.123,O1,0
C26 H24 O15,5.05e-05,4,1.065,C24 H22 O15,7.21e-05,5,1.101,-C2 -H2,0
C28 H26 O16,3.3e-05,4,1.215,C24 H22 O15,7.21e-05,5,1.101,-C4 -H4 -O1,0
C24 H24 O16,3.02e-05,4,0.921,C24 H22 O15,7.21e-05,5,1.101,-H2 -O1,1
C24 H24 O15,7.32e-05,4,1.12,C24 H22 O15,7.21e-05,5,1.101,-H2,0
C26 H26 O16,3.91e-05,4,0.982,C24 H22 O15,7.21e-05,5,1.101,-C2 -H4 -O1,0
C25 H22 O16,3.02e-05,4,1.334,C24 H22 O15,7.21e-05,5,1.101,-C1 -O1,0
C25 H22 O15,6.66e-05,4,1.129,C24 H22 O15,7.21e-05,5,1.101,-C1,0
C25 H24 O15,6.77e-05,4,1.186,C24 H22 O15,7.21e-05,5,1.101,-C1 -H2,0
C24 H22 O13,0.000161653,4,1.087,C24 H22 O15,7.21e-05,5,1.101,O2,0
C25 H24 O14,0.000107544,4,1.188,C24 H22 O15,7.21e-05,5,1.101,-C1 -H2 O1,0
C24 H22 O14,0.000110407,4,1.123,C24 H22 O15,7.21e-05,5,1.101,O1,0
C24 H26 O13,0.000189663,4,0.868,C24 H22 O15,7.21e-05,5,1.101,-H4 O2,1
C24 H24 O14,0.000111341,4,1.184,C24 H22 O15,7.21e-05,5,1.101,-H2 O1,0
C24 H20 O14,8.45e-05,4,1.011,C24 H22 O15,7.21e-05,5,1.101,H2 O1,0
C24 H24 O16,3.02e-05,4,0.921,C24 H22 O16,3.44e-05,5,0.0,-H2,0
C25 H24 O16,3.81e-05,4,0.916,C24 H22 O16,3.44e-05,5,0.0,-C1 -H2,0
C26 H24 O16,3.75e-05,4,0.784,C24 H22 O16,3.44e-05,5,0.0,-C2 -H2,0
C25 H22 O16,3.02e-05,4,1.334,C24 H22 O16,3.44e-05,5,0.0,-C1,0
C24 H22 O14,0.000110407,4,1.123,C24 H22 O16,3.44e-05,5,0.0,O2,0
C24 H24 O15,7.32e-05,4,1.12,C24 H22 O16,3.44e-05,5,0.0,-H2 O1,0
C24 H22 O15,6.55e-05,4,1.101,C24 H22 O16,3.44e-05,5,0.0,O1,0
C25 H24 O15,6.77e-05,4,1.186,C24 H22 O16,3.44e-05,5,0.0,-C1 -H2 O1,0
C24 H26 O14,0.000108605,4,1.0,C24 H22 O16,3.44e-05,5,0.0,-H4 O2,0
C24 H20 O15,5.71e-05,4,0.986,C24 H22 O16,3.44e-05,5,0.0,H2 O1,0
C25 H24 O4 S1,0.00012124,4,0.761,C24 H22 O4 S1,0.000120163,5,0.877,-C1 -H2,0
C25 H22 O5 S1,0.000112924,4,0.922,C24 H22 O4 S1,0.000120163,5,0.877,-C1 -O1,0
C26 H24 O5 S1,9.24e-05,4,0.0,C24 H22 O5 S1,9.42e-05,5,0.863,-C2 -H2,0
C28 H26 O6 S1,4.34e-05,4,0.0,C24 H22 O5 S1,9.42e-05,5,0.863,-C4 -H4 -O1,0
C25 H22 O5 S1,0.000112924,4,0.922,C24 H22 O5 S1,9.42e-05,5,0.863,-C1,0
C25 H22 O7 S1,4.76e-05,4,0.996,C24 H22 O5 S1,9.42e-05,5,0.863,-C1 -O2,0
C25 H24 O4 S1,0.00012124,4,0.761,C24 H22 O5 S1,9.42e-05,5,0.863,-C1 -H2 O1,0
C24 H22 O4 S1,0.000136988,4,0.877,C24 H22 O5 S1,9.42e-05,5,0.863,O1,0
C24 H24 O8,0.000121342,4,1.119,C24 H22 O7,8.12e-05,5,1.066,-H2 -O1,0
C25 H22 O8,6.43e-05,4,1.002,C24 H22 O7,8.12e-05,5,1.066,-C1 -O1,0
C26 H26 O8,7.82e-05,4,0.743,C24 H22 O7,8.12e-05,5,1.066,-C2 -H4 -O1,1
C25 H22 O9,0.000110263,4,1.118,C24 H22 O7,8.12e-05,5,1.066,-C1 -O2,0
C26 H24 O7,3.69e-05,4,0.829,C24 H22 O7,8.12e-05,5,1.066,-C2 -H2,1
C24 H24 O7,8.59e-05,4,0.888,C24 H22 O7,8.12e-05,5,1.066,-H2,1
C24 H22 O6,4.97e-05,4,0.0,C24 H22 O7,8.12e-05,5,1.066,O1,0
C24 H26 O5,2.66e-05,4,1.248,C24 H22 O7,8.12e-05,5,1.066,-H4 O2,0
C24 H24 O6,2.92e-05,4,0.0,C24 H22 O7,8.12e-05,5,1.066,-H2 O1,0
C25 H22 O10,0.000150376,4,1.009,C24 H22 O8,0.000108717,5,0.892,-C1 -O2,0
C25 H22 O9,0.000110263,4,1.118,C24 H22 O8,0.000108717,5,0.892,-C1 -O1,0
C24 H24 O8,0.000121342,4,1.119,C24 H22 O8,0.000108717,5,0.892,-H2,0
C25 H24 O8,7.86e-05,4,0.831,C24 H22 O8,0.000108717,5,0.892,-C1 -H2,0
C25 H22 O8,6.43e-05,4,1.002,C24 H22 O8,0.000108717,5,0.892,-C1,0
C24 H24 O9,0.00017828,4,0.922,C24 H22 O8,0.000108717,5,0.892,-H2 -O1,0
C28 H26 O9,3.49e-05,4,0.894,C24 H22 O8,0.000108717,5,0.892,-C4 -H4 -O1,0
C26 H26 O9,8.59e-05,4,0.97,C24 H22 O8,0.000108717,5,0.892,-C2 -H4 -O1,0
C26 H24 O8,5.87e-05,4,0.806,C24 H22 O8,0.000108717,5,0.892,-C2 -H2,0
C24 H20 O7,5.6e-05,4,0.0,C24 H22 O8,0.000108717,5,0.892,H2 O1,0
C24 H22 O7,7.62e-05,4,1.066,C24 H22 O8,0.000108717,5,0.892,O1,0
C24 H22 O6,4.97e-05,4,0.0,C24 H22 O8,0.000108717,5,0.892,O2,0
C24 H26 O6,6.05e-05,4,0.0,C24 H22 O8,0.000108717,5,0.892,-H4 O2,0
C24 H24 O7,8.59e-05,4,0.888,C24 H22 O8,0.000108717,5,0.892,-H2 O1,0
C26 H24 O9,6.64e-05,4,1.068,C24 H22 O9,0.000158971,5,0.996,-C2 -H2,0
C25 H22 O11,0.000163614,4,1.063,C24 H22 O9,0.000158971,5,0.996,-C1 -O2,0
C25 H24 O9,0.000149116,4,1.031,C24 H22 O9,0.000158971,5,0.996,-C1 -H2,0
C24 H24 O10,0.000248977,4,1.054,C24 H22 O9,0.000158971,5,0.996,-H2 -O1,0
C24 H24 O9,0.00017828,4,0.922,C24 H22 O9,0.000158971,5,0.996,-H2,0
C25 H22 O10,0.000150376,4,1.009,C24 H22 O9,0.000158971,5,0.996,-C1 -O1,0
C25 H22 O9,0.000110263,4,1.118,C24 H22 O9,0.000158971,5,0.996,-C1,0
C26 H26 O10,0.000143517,4,0.92,C24 H22 O9,0.000158971,5,0.996,-C2 -H4 -O1,0
C24 H24 O8,0.000121342,4,1.119,C24 H22 O9,0.000158971,5,0.996,-H2 O1,0
C24 H20 O8,9.19e-05,4,1.03,C24 H22 O9,0.000158971,5,0.996,H2 O1,0
C24 H22 O7,7.62e-05,4,1.066,C24 H22 O9,0.000158971,5,0.996,O2,0
C24 H22 O8,0.000121849,4,0.892,C24 H22 O9,0.000158971,5,0.996,O1,0
C24 H26 O7,0.0001279,4,1.049,C24 H22 O9,0.000158971,5,0.996,-H4 O2,0
C25 H24 O8,7.86e-05,4,0.831,C24 H22 O9,0.000158971,5,0.996,-C1 -H2 O1,0
C25 H23 N1 O10,3.42e-05,4,0.863,C24 H23 N1 O10,4.06e-05,5,0.96,-C1,0
C24 H25 N1 O11,3.32e-05,4,0.991,C24 H23 N1 O10,4.06e-05,5,0.96,-H2 -O1,0
C24 H25 N1 O10,3.57e-05,4,0.843,C24 H23 N1 O10,4.06e-05,5,0.96,-H2,0
C25 H25 N1 O10,2.82e-05,4,0.989,C24 H23 N1 O10,4.06e-05,5,0.96,-C1 -H2,0
C24 H22 O11,0.000236805,4,0.99,C24 H23 N1 O10,4.06e-05,5,0.96,H1 -O1 N1,0
C26 H27 N1 O11,2.7e-05,4,0.919,C24 H23 N1 O10,4.06e-05,5,0.96,-C2 -H4 -O1,0
C24 H21 N1 O9,3.1e-05,4,0.952,C24 H23 N1 O10,4.06e-05,5,0.96,H2 O1,0
C24 H23 N1 O9,2.77e-05,4,1.256,C24 H23 N1 O10,4.06e-05,5,0.96,O1,0
C24 H25 N1 O9,4.22e-05,4,0.789,C24 H23 N1 O10,4.06e-05,5,0.96,-H2 O1,0
C24 H22 O12,0.000225152,4,1.132,C24 H23 N1 O11,4.03e-05,5,0.0,H1 -O1 N1,0
C26 H25 N1 O11,3.14e-05,4,0.0,C24 H23 N1 O11,4.03e-05,5,0.0,-C2 -H2,0
C25 H25 N1 O11,4.74e-05,4,0.755,C24 H23 N1 O11,4.03e-05,5,0.0,-C1 -H2,0
C24 H25 N1 O11,3.32e-05,4,0.991,C24 H23 N1 O11,4.03e-05,5,0.0,-H2,0
C24 H25 N1 O12,3.2e-05,4,0.0,C24 H23 N1 O11,4.03e-05,5,0.0,-H2 -O1,0
C24 H23 N1 O9,2.77e-05,4,1.256,C24 H23 N1 O11,4.03e-05,5,0.0,O2,0
C24 H23 N1 O10,4.23e-05,4,0.96,C24 H23 N1 O11,4.03e-05,5,0.0,O1,0
C24 H27 N1 O9,3.47e-05,4,0.888,C24 H23 N1 O11,4.03e-05,5,0.0,-H4 O2,0
C24 H25 N1 O10,3.57e-05,4,0.843,C24 H23 N1 O11,4.03e-05,5,0.0,-H2 O1,0
C24 H21 N1 O10,3.27e-05,4,0.948,C24 H23 N1 O11,4.03e-05,5,0.0,H2 O1,0
C25 H25 N1 O10,2.82e-05,4,0.989,C24 H23 N1 O11,4.03e-05,5,0.0,-C1 -H2 O1,0
C24 H22 O14,0.000110407,4,1.123,C24 H23 N1 O13,2.91e-05,5,1.132,H1 -O1 N1,0
